order_date,zscore_anomaly,isolation_forest_anomaly,both_models_anomaly,zscore_only,isolation_forest_only,final_anomaly_status,confidence,orders,revenue,gross_sales,discount,product_cost,profit,quantity,average_order_value,profit_margin,repeat_customer_rate,average_rating,negative_sentiment_rate,payment_failure_rate,delivery_delay_rate,orders_zscore,revenue_zscore,gross_sales_zscore,discount_zscore,product_cost_zscore,profit_zscore,quantity_zscore,average_order_value_zscore,profit_margin_zscore,repeat_customer_rate_zscore,average_rating_zscore,negative_sentiment_rate_zscore,payment_failure_rate_zscore,delivery_delay_rate_zscore,main_anomaly_causes,revenue_impact,profit_impact,orders_impact,revenue_impact_percentage,profit_impact_percentage,orders_impact_percentage,business_impact
2023-06-24,True,True,True,False,False,Confirmed Anomaly,High,92,139976.81,136386.58,11856.8,70576.18000000001,67332.17,482,1521.487065217391,48.10237495768049,100.0,3.7371428571428575,3.260869565217391,13.043478260869565,8.695652173913043,0.8870699439065655,1.5552416228519037,0.7831438040295569,-0.3372812287675776,0.7916433409895921,3.257915755792472,0.3447815096548146,1.667989749885834,0.6673870144662375,0.4311127392714602,0.9563851978402954,2.913568946621506,1.7519950766279226,-0.914740052886288,"profit (z=3.26), negative_sentiment_rate (z=2.91)",45538.853770294634,26050.923776307878,17.82441371016236,48.22092259126043,63.10595284634779,24.030027400813925,Critical
2023-06-25,False,False,False,False,False,Normal,Low,75,88886.85,85711.29,6661.68,43716.83,43648.48,359,1185.158,49.10566636122215,100.0,3.6241379310344826,0.0,16.0,10.666666666666668,-0.0346205500935555,-0.2938870439353447,-0.4434561380788829,-0.6237523492975418,-0.4623871793403649,0.247515668551855,-0.3956990693009026,-0.6359078058075869,0.8406773492593673,0.4311127392714602,-0.7918684583287126,-0.6353605280087982,2.695142184142934,-0.4081553960155752,payment_failure_rate (z=2.70),0.0,0.0,0.0,0.0,0.0,0.0,None
2023-06-26,False,False,False,False,False,Normal,Low,72,93690.57,92878.18,8817.33,49920.42,42088.75,341,1301.2579166666667,44.92314434633069,100.0,3.62,0.0,8.333333333333332,8.333333333333332,-0.1972718137406357,-0.1200232092559038,-0.2699809224639835,-0.5048847445125865,-0.1727490758265527,0.0492606108276651,-0.5040620808553977,0.1593916252768255,0.1182644613569727,0.4311127392714602,-0.8558847212398657,-0.6353605280087982,0.2494322827927335,-1.00786223245811,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-06-27,False,False,False,False,False,Normal,Low,88,101845.09,99706.01,9731.62,52075.48,47820.05,426,1157.330568181818,46.953711759693086,100.0,3.5749999999999997,1.1363636363636365,4.545454545454546,14.772727272727272,0.6702015923771253,0.1751180806548719,-0.1047126845767159,-0.4544686461761974,-0.0721319345650447,0.7777579868700876,0.0076521403741628,-0.8265293094997967,0.4689877962120775,0.4311127392714602,-1.552061580398712,0.6013876222411564,-0.9589224115502502,0.647172868113819,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-06-28,False,False,False,False,False,Normal,Low,71,87454.29000000001,85132.97,8163.83,42906.03,42762.16,359,1231.7505633802818,48.89658357525972,100.0,3.7339285714285713,0.0,5.633802816901409,8.450704225352112,-0.2514889016229958,-0.3457365220498849,-0.4574544255779805,-0.5409202696335329,-0.5002424493258089,0.1348567963354434,-0.3956990693009026,-0.3167427261676851,0.8045641862730114,0.4311127392714602,0.9066582793289408,-0.6353605280087982,-0.6117331754291674,-0.9776958925968156,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-06-29,True,False,False,True,False,Possible Anomaly,Medium,62,71531.47,69929.62,6303.89,36488.14,33706.16,304,1153.7333870967743,47.12074280033669,100.0,3.890196078431373,0.0,9.67741935483871,6.451612903225806,-0.7394426925642363,-0.9220404165546634,-0.8254528766939851,-0.6434817303733237,-0.7998859602864399,-1.0162384590935472,-0.7268082712729712,-0.8511704647441767,0.4978377044758172,0.4311127392714602,3.3242098840798877,-0.6353605280087982,0.678203303366051,-1.4914967779762829,average_rating (z=3.32),-22906.486229705362,-7575.086223692117,-12.17558628983764,-24.25559292493472,-18.349945596711724,-16.4145467516254,High
2023-06-30,False,False,False,False,False,Normal,Low,71,97121.27,94938.8,7798.58,50688.79,44745.52,343,1367.9052112676056,46.07180280900363,100.0,3.658333333333333,0.0,7.042253521126761,16.901408450704224,-0.2514889016229958,0.0041461131931058,-0.2201034304415894,-0.5610610126334192,-0.1368748111512745,0.386958859697594,-0.4920217462382316,0.615934205161898,0.3166628617189175,0.4311127392714602,-0.2628451745490049,-0.6353605280087982,-0.1624294580960014,1.1942805774163872,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-01,False,False,False,False,False,Normal,Low,66,105251.37,117906.75,23980.73,61229.32,42491.55,439,1594.7177272727272,40.37149350169979,98.48484848484848,3.713461538461538,1.5151515151515151,10.606060606060606,7.575757575757576,-0.5225743410347962,0.2984035558265899,0.3358378604784928,0.331260751461339,0.3552497682020425,0.1004599448478507,0.0859143153857427,2.1696292475071526,-0.6679050363016095,-2.2420324349398837,0.5900210631669507,1.013637005657808,0.9744450993985242,-1.2025722442901017,"repeat_customer_rate (z=-2.24), average_order_value (z=2.17)",0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-02,False,False,False,False,False,Normal,Low,70,88177.12,98637.1,20437.91,50473.15,36317.01,425,1259.6731428571427,41.18643248951656,100.0,3.6153846153846154,1.4285714285714286,12.857142857142856,18.571428571428573,-0.3057059895053559,-0.3195747150292138,-0.1305857470519207,0.1359013343090946,-0.1469427815751288,-0.6843770359887793,0.0016319730655798,-0.1254694487189643,-0.5271472768548257,0.4311127392714602,-0.9272874760253887,0.9194085751625732,1.6925530320366402,1.623504498871378,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-03,False,False,False,False,False,Normal,Low,71,103785.03,120736.56,28962.02,62913.24,39393.3,436,1461.760985915493,37.9566301614019,100.0,3.7095238095238097,0.0,2.8169014084507045,11.267605633802818,-0.2514889016229958,0.2453314585053783,0.4043336654788763,0.605940783488454,0.4338699534929754,-0.2933541977242418,0.0678538134599935,1.2588583891280207,-1.085004669810531,0.4311127392714602,0.5291020461872464,-0.6353605280087982,-1.5103406100954997,-0.2537037359257475,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-04,False,False,False,False,False,Normal,Low,52,74654.92,86597.43000000001,20028.84,45584.93,27937.0,301,1435.6715384615384,37.42151220575952,100.0,3.65,0.0,11.538461538461538,13.461538461538462,-1.281613571387837,-0.808991572236198,-0.4220070398556663,0.1133442535727127,-0.3751678529222502,-1.7495481657864271,-0.7448687731987205,1.0801423029054205,-1.1774312264019051,0.4311127392714602,-0.3917668151339749,-0.6353605280087982,1.271886254929105,0.3101747707122953,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-05,False,False,False,False,False,Normal,Low,66,85453.33,96598.91,21159.28,49426.71,34488.77,443,1294.7474242424244,40.35977298953709,100.0,3.682758620689655,1.5151515151515151,6.0606060606060606,16.666666666666664,-0.5225743410347962,-0.4181584322861549,-0.1799203189114207,0.1756793706618064,-0.1957997977610783,-0.916762017193009,0.109994984620075,0.1147939109137291,-0.669929424699089,0.4311127392714602,0.1150285995793557,1.013637005657808,-0.4755805338130566,1.133947897693798,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-06,True,False,False,True,False,Possible Anomaly,Medium,51,70766.25,83906.67,20612.45,41102.619999999995,28402.08,358,1387.5735294117646,40.13506438450533,98.0392156862745,3.7422222222222223,0.0,7.84313725490196,7.84313725490196,-1.335830659270197,-0.949736469524737,-0.4871371271275441,0.145525879916761,-0.5844414779943452,-1.6904325097136668,-0.4017192366094856,0.7506647259024688,-0.7087415078679395,-3.0282516038255847,1.0349660073397016,-0.6353605280087982,0.0930569694071708,-1.1338510636435166,repeat_customer_rate (z=-3.03),-23671.706229705364,-12879.166223692118,-23.17558628983764,-25.065881531921008,-31.19858871000002,-31.24422394085315,Critical
2023-07-07,False,False,False,False,False,Normal,Low,70,99582.13,110968.71,24445.57,58495.96,39614.41,437,1422.6018571428572,39.78064136607642,100.0,3.575,0.0,12.857142857142856,15.714285714285714,-0.3057059895053559,0.0932134518825483,0.1679019796508541,0.3568931210056707,0.2276325003586624,-0.2652492207004007,0.0738739807685766,0.9906132970660388,-0.7699581028722702,0.4311127392714602,-1.5520615803987052,-0.6353605280087982,1.6925530320366402,0.8891695971050088,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-08,False,False,False,False,False,Normal,Low,66,89634.3,103392.61,23960.35,53817.64,34468.06,429,1358.095454545455,38.454096255562874,100.0,3.7196428571428575,0.0,3.0303030303030303,7.575757575757576,-0.5225743410347962,-0.2668341509209417,-0.0154782007370185,0.3301369503871769,0.0092074057874966,-0.9193944357817824,0.025712642299912,0.5487361040417885,-0.9990814119204746,0.4311127392714602,0.6856497526118563,-0.6353605280087982,-1.442264289287444,-1.2025722442901017,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-09,False,False,False,False,False,Normal,Low,48,68535.84,78226.39,17984.93,38619.29,28730.55,346,1427.83,41.920475476772445,100.0,3.7585365853658534,0.0,6.25,16.666666666666664,-1.4984819229172772,-1.0304629971964938,-0.624628814282363,0.000638254873472,-0.7003851479659188,-1.6486811560751111,-0.4739612443124824,1.0264267511949636,-0.4003620232733728,0.4311127392714602,1.2873589427288097,-0.6353605280087982,-0.4151627990959074,1.133947897693798,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-10,False,False,False,False,False,Normal,Low,62,72583.28,80251.06,16913.35,40841.63,30335.48,359,1170.698064516129,41.79403300594848,100.0,3.696153846153846,0.0,9.67741935483871,11.29032258064516,-0.7394426925642363,-0.8839716448622704,-0.5756214952361633,-0.0584511835490282,-0.5966267849917563,-1.444680790759779,-0.3956990693009026,-0.7349602323210118,-0.4222013991753373,0.4311127392714602,0.3222607327212436,-0.6353605280087982,0.678203303366051,-0.2478650895009813,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-11,False,False,False,False,False,Normal,Low,74,102760.25,116130.53,25217.36,59605.64,41465.31,517,1388.652027027027,40.351507513848986,100.0,3.675362318840579,0.0,4.054054054054054,14.864864864864863,-0.0888376379759156,0.2082409993398155,0.29284429597848,0.3994514345987776,0.2794421155503833,-0.0299839591860995,0.5554873654552219,0.7580525739257084,-0.6713570528479599,0.4311127392714602,0.0006033953420136,-0.6353605280087982,-1.1156819394650157,0.6708538154987909,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-12,False,False,False,False,False,Normal,Low,64,72955.41,81631.45,18166.48,40984.05,30468.29,396,1139.92828125,41.762893252193365,100.0,3.696491228070175,0.0,4.6875,6.25,-0.6310085167995162,-0.8705029271186756,-0.5422090314083872,0.0106493483481588,-0.5899773676862221,-1.4277995009106703,-0.1729528788833291,-0.9457372236293008,-0.4275799146640081,0.4311127392714602,0.327480232340068,-0.6353605280087982,-0.9136091105123884,-1.543314764996087,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-13,False,False,False,False,False,Normal,Low,64,95656.05,104708.23,19394.72,53787.44,40286.4,399,1494.62578125,42.11589334913997,100.0,3.782692307692307,0.0,4.6875,10.9375,-0.6310085167995162,-0.0488854473160433,0.0163664994282237,0.0783773871768526,0.0077974043647532,-0.179833529369159,-0.1548923769575799,1.483986483812893,-0.366609089272755,0.4311127392714602,1.6610623849497783,-0.6353605280087982,-0.9136091105123884,-0.3385465667856385,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-14,False,False,False,False,False,Normal,Low,69,87119.38,100271.99,22641.85,52811.59,32762.51,417,1262.5997101449277,37.6064544995614,100.0,3.673684210526316,0.0,8.695652173913043,11.594202898550725,-0.3599230773877159,-0.3578581146640448,-0.0910130878850236,0.2574317631309137,-0.0377638502175056,-1.136184465916159,-0.0465293654030847,-0.1054220846395556,-1.145487653580286,0.4311127392714602,-0.0253579418924735,-0.6353605280087982,0.3650140361646714,-0.1697626163117109,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-15,False,False,False,False,False,Normal,Low,64,87330.06,101067.85,23811.09,52661.11,33343.33,417,1364.5321875,38.18081654816223,100.0,3.692727272727272,1.5625,7.8125,9.375,-0.6310085167995162,-0.3502328507664272,-0.0717492251636377,0.3219064033641433,-0.0447895791610298,-1.062357263369972,-0.0465293654030847,0.5928285565065862,-1.0462827851411116,0.4311127392714602,0.2692495965925907,1.0651681785848892,0.0832835123205735,-0.7401359661891213,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-16,False,False,False,False,False,Normal,Low,56,78176.56,89413.06999999999,19683.24,45470.45,31536.29,303,1396.01,40.33982820425969,100.0,3.6595744680851063,1.7857142857142856,5.357142857142857,10.714285714285714,-1.0647452198583969,-0.6815308054220403,-0.3538542209769151,0.0942870577321632,-0.3805127854678024,-1.292047542783665,-0.7328284385815543,0.8084556395552975,-0.6733743246612511,0.4311127392714602,-0.2436440791427316,1.3081008509554155,-0.6999892627624681,-0.3959164809861362,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-17,False,False,False,False,False,Normal,Low,72,91951.29,103379.27,21648.56,51669.1,38575.65,449,1277.10125,41.95226624879325,100.0,3.73968253968254,0.0,1.3888888888888888,8.333333333333332,-0.1972718137406357,-0.1829739829024236,-0.0158010966341652,0.2026594192175474,-0.0911053245708228,-0.3972845240936672,0.1461159884715734,-0.0060846628074682,-0.3948710627135889,0.4311127392714602,0.995675602590002,-0.6353605280087982,-1.9658846568360704,-1.00786223245811,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-18,False,False,False,False,False,Normal,Low,73,98204.07,113662.31,26313.07,57492.1,39210.99,433,1345.2612328767125,39.92807019098088,100.0,3.6220338983050846,0.0,6.8493150684931505,15.068493150684931,-0.1430547258582756,0.0433365239978361,0.2331008093775963,0.4598714579044735,0.1807634928012036,-0.3165273620371024,0.0497933115342443,0.4608200272295421,-0.744493925330565,0.4311127392714602,-0.8244191004869277,-0.6353605280087982,-0.2239779125252024,0.7231897905413777,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-19,False,False,False,False,False,Normal,Low,67,83869.18,95467.72,21624.53,48441.38,34040.74,426,1251.778805970149,40.58790130057311,100.0,3.7357142857142858,0.0,4.477611940298507,5.970149253731343,-0.468357253152436,-0.4754944955261934,-0.2073008743757042,0.2013343485692591,-0.2418036620614698,-0.9737104720615878,0.0076521403741628,-0.1795466764661682,-0.6305266836253876,0.4311127392714602,0.9342843451685808,-0.6353605280087982,-0.980564585180274,-1.6152412245907408,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-20,False,False,False,False,False,Normal,Low,58,69388.34,76464.27,16344.81,39999.97,28243.6,346,1196.3506896551723,40.70366865672244,98.27586206896552,3.7854166666666664,1.7241379310344829,6.896551724137931,13.79310344827586,-0.9563110440936766,-0.9996079683721196,-0.6672810870170256,-0.0898018146925062,-0.6359228710005728,-1.7105766766836743,-0.4739612443124824,-0.5592364353998014,-0.6105311331458199,-2.610742114141437,1.7032098443717931,1.2410849413359606,-0.2089091529925361,0.3953926804000363,repeat_customer_rate (z=-2.61),0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-21,False,False,False,False,False,Normal,Low,71,97189.99,110675.33,24859.55,56340.59,39315.0,416,1368.8730985915497,40.45169672308845,100.0,3.5508474576271185,0.0,5.633802816901409,18.30985915492958,-0.2514889016229958,0.0066333361617991,0.1608006904225975,0.3797209506760141,0.1270008855726165,-0.3033067991487221,-0.0525495327116677,0.6225643583970342,-0.6540521885279047,0.4311127392714602,-1.9257158268398955,-0.6353605280087982,-0.6117331754291674,1.556276655751922,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-22,False,False,False,False,False,Normal,Low,74,100800.01,119138.66,28960.7,60742.42,38570.72,486,1362.1622972972973,38.264599378511974,98.64864864864865,3.8147540983606554,0.0,5.405405405405405,10.81081081081081,-0.0888376379759156,0.1372928917706758,0.3656563525815042,0.6058679955876741,0.3325169969194665,-0.3979111693685419,0.3688621788891468,0.5765945023913425,-1.0318116607300265,-1.953043767457581,2.1570774233164207,-0.6353605280087982,-0.6845932376994107,-0.371107869439975,average_rating (z=2.16),0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-23,False,False,False,False,False,Normal,Low,77,112663.81,123947.5,23431.22,63792.36,46893.12,514,1463.1663636363637,41.622167757330416,100.0,3.7344827586206897,0.0,9.090909090909092,9.090909090909092,0.0738136256711645,0.56668631225937,0.4820547563323016,0.3009594792207709,0.4749150015314602,0.6599372354218992,0.5374268635294727,1.2684854081126788,-0.4518862807234046,0.4311127392714602,0.915231885968831,-0.6353605280087982,0.4911032216613309,-0.813152220626118,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-24,False,False,False,False,False,Normal,Low,56,86469.81,94220.25,17858.98,48652.31,36581.52,353,1544.10375,42.30553993353287,100.0,3.717021276595744,0.0,5.357142857142857,12.5,-1.0647452198583969,-0.3813683798528413,-0.2374959976750877,-0.0063069239926078,-0.2319555958330168,-0.6507555468088415,-0.4318200731524009,1.8229169630746835,-0.3338529827360012,0.4311127392714602,0.6450923368047146,-0.6353605280087982,-0.6999892627624681,0.0630428326178443,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-25,False,False,False,False,False,Normal,Low,64,88894.09,101255.96,22929.68,53231.2,34320.44,421,1388.97015625,38.60823593559482,100.0,3.631578947368421,0.0,7.8125,15.625,-0.6310085167995162,-0.2936250024002266,-0.0671960057324313,0.2733033854653622,-0.0181727675354729,-0.9381582036270146,-0.0224486961687524,0.7602318002103237,-0.9724581231497832,0.4311127392714602,-0.676751494321807,-0.6353605280087982,0.0832835123205735,0.86622163142481,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-26,False,False,False,False,False,Normal,Low,61,76682.77,89427.37,20345.75,45076.53,30421.41,382,1257.0945901639343,39.67176720402771,100.0,3.722448979591837,0.0,8.19672131147541,9.836065573770492,-0.7936597804465965,-0.7355964165746055,-0.3535080881936167,0.1308194154182814,-0.3989044331647263,-1.4337583509078562,-0.257235221203492,-0.1431328678566164,-0.7887630482003598,0.4311127392714602,0.7290621417884263,-0.6353605280087982,0.2058522774229867,-0.6216341762012083,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-27,False,False,False,False,False,Normal,Low,74,100751.53,113109.76,23360.64,58848.66,40481.99,408,1361.507162162162,40.18002505768399,100.0,3.644615384615385,1.351351351351351,2.702702702702702,12.162162162162163,-0.0888376379759156,0.1355382269056839,0.2197262870411278,0.2970675322230104,0.2440996361799083,-0.1549723631799637,-0.1007108711803323,0.5721067420620017,-0.7009758177801427,0.4311127392714602,-0.4750700290504129,0.8353670020181745,-1.5467706412306212,-0.0237873077937192,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-28,False,False,False,False,False,Normal,Low,70,82817.41,93926.33,20270.24,48480.79,32797.85,418,1183.1058571428573,39.60260288265474,100.0,3.708620689655172,0.0,7.142857142857142,10.0,-0.3057059895053559,-0.5135618194752982,-0.2446103576518044,0.1266556166395781,-0.2399636568935782,-1.1316924488747655,-0.0405091980945016,-0.6499652495478374,-0.8007092368790942,0.4311127392714602,0.5151302427740865,-0.6353605280087982,-0.130336335429347,-0.5795002064277281,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-29,False,False,False,False,False,Normal,Low,64,87892.72,99561.19,21867.56,51658.75,34601.13,421,1373.32375,39.36745841976445,100.0,3.7333333333333334,0.0,0.0,10.9375,-0.6310085167995162,-0.3298681698065181,-0.1082180656730281,0.2147355936651179,-0.0915885535352397,-0.9024800977031676,-0.0224486961687524,0.6530518956384095,-0.8413238205934228,0.4311127392714602,0.8974495907157322,-0.6353605280087982,-2.408948044761831,-0.3385465667856385,payment_failure_rate (z=-2.41),0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-30,False,False,False,False,False,Normal,Low,58,73627.77,83811.45,17870.76,42077.98,30204.44,344,1269.4443103448275,41.023162863685805,98.27586206896552,3.8068181818181817,0.0,13.79310344827586,10.344827586206897,-0.9563110440936766,-0.8461678101915714,-0.4894419357726957,-0.0056573471204966,-0.5389031009186142,-1.4613370984310927,-0.4860015789296485,-0.0585356888412765,-0.5553475066403948,-2.610742114141437,2.0343040576922866,-0.6353605280087982,1.9911297387767584,-0.4908735803524767,"repeat_customer_rate (z=-2.61), average_rating (z=2.03)",0.0,0.0,0.0,0.0,0.0,0.0,None
2023-07-31,False,False,False,False,False,Normal,Low,58,82194.26,89533.49,15734.16,46510.18,34309.93,387,1417.1424137931033,41.74248907405457,100.0,3.673170731707317,1.7241379310344829,8.620689655172415,13.79310344827586,-0.9563110440936766,-0.5361158502224056,-0.3509394440702864,-0.1234744901555605,-0.3319690510549193,-0.9394941147505308,-0.2271343846605767,0.953215404675101,-0.4311041618053363,0.4311127392714602,-0.0333017657025967,1.2410849413359606,0.3411005699497881,0.3953926804000363,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-01,False,False,False,False,False,Normal,Low,81,91369.67,88456.97,7335.44,44821.81,44904.42,388,1128.0206172839503,49.145870834380815,100.0,3.787301587301587,1.2345679012345678,7.4074074074074066,7.4074074074074066,0.2906819772006048,-0.2040248941808194,-0.3769967072784216,-0.5865996401843224,-0.4107970014561573,0.4071564122691121,-0.2211142173519936,-1.027306260452414,0.8476215397400719,0.4311127392714602,1.7323706916469666,0.7082670920158437,-0.0459433091577736,-1.245841135808322,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-02,False,False,False,False,False,Normal,Low,84,109322.1,109277.68,11141.18,56502.3,50974.84,448,1301.4535714285714,46.62812002330727,100.0,3.676388888888889,0.0,4.761904761904762,17.857142857142858,0.453333240847685,0.445737856690221,0.1269704467458889,-0.3767421966131043,0.1345509296147309,1.1787588482741092,0.1400958211629903,0.1607318856775159,0.412750993220441,0.4311127392714602,0.0164850467184335,-0.6353605280087982,-0.8898735718735084,1.4399207734297856,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-03,False,False,False,False,False,Normal,Low,69,86674.37,86235.81999999999,8004.88,45268.21,39909.1,353,1256.1502898550723,46.044868858002665,100.0,3.6175438596491225,0.0,8.695652173913043,7.246376811594203,-0.3599230773877159,-0.3739646206782795,-0.4307598423569613,-0.5496851460191097,-0.3899551261213002,-0.2277915947261998,-0.4318200731524009,-0.1496014469906306,0.3120107802102128,0.4311127392714602,-0.8938826784649159,-0.6353605280087982,0.3650140361646714,-1.287228771173576,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-04,False,False,False,False,False,Normal,Low,74,114723.19,114338.08,11748.23,59591.83,53390.9,384,1550.3133783783785,46.53889069855885,100.0,3.752380952380952,0.0,5.405405405405405,10.81081081081081,-0.0888376379759156,0.6412226515676868,0.2494578828719685,-0.3432680336067225,0.2787973433766056,1.4858607920497025,-0.2451948865863259,1.8654537198472911,0.397339140288746,0.4311127392714602,1.192127626338514,-0.6353605280087982,-0.6845932376994107,-0.371107869439975,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-05,False,False,False,False,False,Normal,Low,57,75874.02,75571.51,7301.21,40466.94,34218.72,292,1331.123157894737,45.09938975159086,100.0,3.7617021276595746,0.0,10.526315789473683,7.017543859649122,-1.0105281319760366,-0.7648679761777876,-0.6888904229343286,-0.5884871627931824,-0.6141206072794299,-0.9510876878785868,-0.799050278975968,0.3639723867434907,0.1487058916089149,0.4311127392714602,1.336331771430526,-0.6353605280087982,0.9490060532018296,-1.346042779324201,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-06,False,False,False,False,False,Normal,Low,88,107390.92,105074.77,9261.84,53708.78,51732.34,436,1220.3513636363637,48.17198697990482,100.0,3.579710144927536,1.1363636363636365,12.5,7.954545454545454,0.6702015923771253,0.3758415346197747,0.0252386330219424,-0.480373418924963,0.0041248642351835,1.2750435938557632,0.0678538134599935,-0.3948287173676992,0.6794105308586817,0.4311127392714602,-1.4791928270245955,0.6013876222411564,1.5786224465700165,-1.1052172383741057,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-07,False,False,False,False,False,Normal,Low,92,119626.69,116921.7,11937.76,59246.939999999995,58376.03,477,1300.2901086956522,48.79849973279374,100.0,3.675324675324675,1.0869565217391304,9.782608695652174,20.652173913043477,0.8870699439065655,0.8186978818789118,0.31199463682898,-0.3328169041864118,0.262694846996142,2.1195135626655066,0.3146806731118992,0.1527620156195105,0.7876229647707386,0.4311127392714602,2.1027682686597226e-05,0.5476159635346365,0.7117592962804843,2.1582918729838414,"delivery_delay_rate (z=2.16), profit (z=2.12)",0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-08,False,False,False,False,False,Normal,Low,71,76786.21,75258.19,7051.28,37716.8,37477.73,340,1081.495915492958,48.80789141696146,100.0,3.696428571428571,1.4084507042253522,8.450704225352112,9.859154929577464,-0.2514889016229958,-0.731852552431974,-0.6964743616520233,-0.6022688900976632,-0.7425213129994203,-0.5368395707854291,-0.5100822481639808,-1.3460064794369078,0.7892451137176446,0.4311127392714602,0.3265108966965723,0.8975104187798779,0.2868742592371642,-0.6156998142612817,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-09,False,False,False,False,False,Normal,Low,89,102545.69,100095.02,9565.62,51359.78,49140.37,446,1152.1987640449438,47.92046355141791,100.0,3.5955882352941178,1.1235955056179776,10.112359550561797,10.112359550561797,0.7244186802594853,0.2004753043432669,-0.0952966626165137,-0.4636222761227577,-0.1055471007325118,0.9455819806474732,0.1280554865458242,-0.8616828309464192,0.6359669421097396,0.4311127392714602,-1.2335492918946616,0.5874915756091345,0.8169516785628093,-0.5506218675942196,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-10,False,False,False,False,False,Normal,Low,86,106172.56,102668.26,8741.98,51255.24,52972.76,458,1234.5646511627906,49.893079718526145,100.0,3.6524590163934425,2.3255813953488373,10.465116279069768,15.11627906976744,0.5617674166124051,0.3317447218121915,-0.0330111574910155,-0.5090397205154378,-0.1104279467170682,1.4327116124886292,0.2002974942488209,-0.2974658612335231,0.9766808312249398,0.4311127392714602,-0.3537243638138201,1.8956589422701784,0.929483064260181,0.7354715944097221,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-11,False,False,False,False,False,Normal,Low,72,90138.3,89980.42,8697.23,46157.77,42237.31,387,1251.9208333333331,46.85833879715947,100.0,3.653448275862069,0.0,6.944444444444445,18.055555555555554,-0.1972718137406357,-0.2485925854928073,-0.3401214633122775,-0.5115073406365738,-0.3484226471274037,0.0681438607334213,-0.2271343846605767,-0.1785737706762096,0.4525148028730323,0.4311127392714602,-0.3384199293746715,-0.6353605280087982,-0.1936311051330269,1.490916252719116,,0.0,0.0,0.0,0.0,0.0,0.0,None
2023-08-12,True,False,False,True,False,Possible Anomaly,Medium,77,106091.21,104573.71,9423.27,53612.4,50789.85,400,1377.807922077922,47.87375881564551,97.4025974025974,3.7142857142857144,0.0,5.194805194805195,11.688311688311687,0.0738136256711645,0.3288003739003293,0.0131104307562454,-0.4714717895136785,-0.0003750012324989,1.1552450329801816,-0.1488722096489968,0.6837690537970588,0.6279000143259933,-4.151421845090858,0.6027715550929436,-0.6353605280087982,-0.7517758925200244,-0.1455750372021469,repeat_customer_rate (z=-4.15),11653.253770294643,9508.603776307878,2.8244137101623608,12.339587000326384,23.033712995928653,3.8077403245942625,High
